tourn_id,tourn_order,tourn_place,tourn_name,tourn_link,tourn_start_date,tourn_start_year,tourn_start_day,tourn_start_month,tourn_end_date,tourn_end_year,tourn_end_ay,tourn_end_month,tourn_currency,tourn_value,tourn_value_Date,tourn_round,tourn_round_order,match_order,winner_id,loser_id,winner_seed,loser_seed,match_score,winner_sets,loser_sets,winner_games,loser_games,winner_tiebreaks_won,loser_tiebreaks_won,match_id,match_url
407,10,Rotterdam,rotterdam,/en/scores/archive/rotterdam/407/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,EUR,1208315.0,2022-01-01,Round of 16,4,7,f724,gj37,,,64 76(4),2,0,13,10,1,0,2022-407-2022-4-2-f724-gj37,/en/scores/stats-centre/archive/2022/407/ms014
407,10,Rotterdam,rotterdam,/en/scores/archive/rotterdam/407/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,EUR,1208315.0,2022-01-01,Round of 16,4,8,l0bv,v812,,,16 64 64,2,1,13,14,0,0,2022-407-2022-4-1-l0bv-v812,/en/scores/stats-centre/archive/2022/407/ms011
407,10,Rotterdam,rotterdam,/en/scores/archive/rotterdam/407/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,EUR,1208315.0,2022-01-01,Round of 32,5,1,te51,dh50,1,,75 67(1) 64,2,1,19,16,0,1,2022-407-2022-3-16-te51-dh50,/en/scores/stats-centre/archive/2022/407/ms016
407,10,Rotterdam,rotterdam,/en/scores/archive/rotterdam/407/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,EUR,1208315.0,2022-01-01,Round of 32,5,2,re44,l949,2,,64 64,2,0,12,8,0,0,2022-407-2022-3-15-re44-l949,/en/scores/stats-centre/archive/2022/407/ms031
407,10,Rotterdam,rotterdam,/en/scores/archive/rotterdam/407/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,EUR,1208315.0,2022-01-01,Round of 32,5,3,ag37,gc89,3,,36 62 62,2,1,15,10,0,0,2022-407-2022-3-14-ag37-gc89,/en/scores/stats-centre/archive/2022/407/ms027
407,10,Rotterdam,rotterdam,/en/scores/archive/rotterdam/407/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,EUR,1208315.0,2022-01-01,Round of 32,5,4,hb71,t786,4,,64 76(7),2,0,13,10,1,0,2022-407-2022-3-13-hb71-t786,/en/scores/stats-centre/archive/2022/407/ms020
407,10,Rotterdam,rotterdam,/en/scores/archive/rotterdam/407/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,EUR,1208315.0,2022-01-01,Round of 32,5,5,l0bv,su55,,5,64 64,2,0,12,8,0,0,2022-407-2022-3-12-l0bv-su55,/en/scores/stats-centre/archive/2022/407/ms023
407,10,Rotterdam,rotterdam,/en/scores/archive/rotterdam/407/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,EUR,1208315.0,2022-01-01,Round of 32,5,6,n771,hh26,6,,62 64,2,0,12,6,0,0,2022-407-2022-3-11-n771-hh26,/en/scores/stats-centre/archive/2022/407/ms024
407,10,Rotterdam,rotterdam,/en/scores/archive/rotterdam/407/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,EUR,1208315.0,2022-01-01,Round of 32,5,7,gj37,kc56,,7,26 76(2) 76(0),2,1,16,18,2,0,2022-407-2022-3-10-gj37-kc56,/en/scores/stats-centre/archive/2022/407/ms028
407,10,Rotterdam,rotterdam,/en/scores/archive/rotterdam/407/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,EUR,1208315.0,2022-01-01,Round of 32,5,8,mk66,bg23,,8,63 62,2,0,12,5,0,0,2022-407-2022-3-9-mk66-bg23,/en/scores/stats-centre/archive/2022/407/ms019
407,10,Rotterdam,rotterdam,/en/scores/archive/rotterdam/407/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,EUR,1208315.0,2022-01-01,Round of 32,5,9,dh58,gb88,,,60 63,2,0,12,3,0,0,2022-407-2022-3-8-dh58-gb88,/en/scores/stats-centre/archive/2022/407/ms018
407,10,Rotterdam,rotterdam,/en/scores/archive/rotterdam/407/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,EUR,1208315.0,2022-01-01,Round of 32,5,10,f724,kb05,,,36 63 62,2,1,15,11,0,0,2022-407-2022-3-7-f724-kb05,/en/scores/stats-centre/archive/2022/407/ms029
407,10,Rotterdam,rotterdam,/en/scores/archive/rotterdam/407/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,EUR,1208315.0,2022-01-01,Round of 32,5,11,i305,hg86,,,62 63,2,0,12,5,0,0,2022-407-2022-3-6-i305-hg86,/en/scores/stats-centre/archive/2022/407/ms017
407,10,Rotterdam,rotterdam,/en/scores/archive/rotterdam/407/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,EUR,1208315.0,2022-01-01,Round of 32,5,12,ke29,p09z,,,67(4) 61 76(6),2,1,19,14,1,1,2022-407-2022-3-5-ke29-p09z,/en/scores/stats-centre/archive/2022/407/ms025
407,10,Rotterdam,rotterdam,/en/scores/archive/rotterdam/407/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,EUR,1208315.0,2022-01-01,Round of 32,5,13,kf17,g09o,,,63 63,2,0,12,6,0,0,2022-407-2022-3-4-kf17-g09o,/en/scores/stats-centre/archive/2022/407/ms030
407,10,Rotterdam,rotterdam,/en/scores/archive/rotterdam/407/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,EUR,1208315.0,2022-01-01,Round of 32,5,14,mc10,bk92,,,76(6) 64,2,0,13,10,1,0,2022-407-2022-3-3-mc10-bk92,/en/scores/stats-centre/archive/2022/407/ms026
407,10,Rotterdam,rotterdam,/en/scores/archive/rotterdam/407/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,EUR,1208315.0,2022-01-01,Round of 32,5,15,m0ej,y268,,,63 67(4) 63,2,1,18,13,0,1,2022-407-2022-3-2-m0ej-y268,/en/scores/stats-centre/archive/2022/407/ms021
407,10,Rotterdam,rotterdam,/en/scores/archive/rotterdam/407/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,EUR,1208315.0,2022-01-01,Round of 32,5,16,v812,z419,,,61 62,2,0,12,3,0,0,2022-407-2022-3-1-v812-z419,/en/scores/stats-centre/archive/2022/407/ms022
407,10,Rotterdam,rotterdam,/en/scores/archive/rotterdam/407/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,EUR,1208315.0,2022-01-01,2nd Round Qualifying,6,1,z419,g09o,5,1,75 57 62,2,1,18,14,0,0,2022-407-2022-2-4-z419-g09o,/en/scores/stats-centre/archive/2022/407/qs004
407,10,Rotterdam,rotterdam,/en/scores/archive/rotterdam/407/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,EUR,1208315.0,2022-01-01,2nd Round Qualifying,6,2,l949,v942,2,,76(6) 26 64,2,1,15,16,1,0,2022-407-2022-2-3-l949-v942,/en/scores/stats-centre/archive/2022/407/qs005
407,10,Rotterdam,rotterdam,/en/scores/archive/rotterdam/407/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,EUR,1208315.0,2022-01-01,2nd Round Qualifying,6,3,l0bv,mw02,7,3,64 46 64,2,1,16,14,0,0,2022-407-2022-2-2-l0bv-mw02,/en/scores/stats-centre/archive/2022/407/qs006
407,10,Rotterdam,rotterdam,/en/scores/archive/rotterdam/407/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,EUR,1208315.0,2022-01-01,2nd Round Qualifying,6,4,gc89,k435,4,6,61 61,2,0,12,2,0,0,2022-407-2022-2-1-gc89-k435,/en/scores/stats-centre/archive/2022/407/qs007
407,10,Rotterdam,rotterdam,/en/scores/archive/rotterdam/407/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,EUR,1208315.0,2022-01-01,1st Round Qualifying,7,1,g09o,h756,1,,61 76(4),2,0,13,7,1,0,2022-407-2022-1-8-g09o-h756,/en/scores/stats-centre/archive/2022/407/qs008
407,10,Rotterdam,rotterdam,/en/scores/archive/rotterdam/407/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,EUR,1208315.0,2022-01-01,1st Round Qualifying,7,2,l949,d923,2,,63 67(5) 61,2,1,18,11,0,1,2022-407-2022-1-7-l949-d923,/en/scores/stats-centre/archive/2022/407/qs010
407,10,Rotterdam,rotterdam,/en/scores/archive/rotterdam/407/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,EUR,1208315.0,2022-01-01,1st Round Qualifying,7,3,mw02,so20,3,,76(11) 63,2,0,13,9,1,0,2022-407-2022-1-6-mw02-so20,/en/scores/stats-centre/archive/2022/407/qs012
407,10,Rotterdam,rotterdam,/en/scores/archive/rotterdam/407/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,EUR,1208315.0,2022-01-01,1st Round Qualifying,7,4,gc89,mn20,4,,64 64,2,0,12,8,0,0,2022-407-2022-1-5-gc89-mn20,/en/scores/stats-centre/archive/2022/407/qs014
407,10,Rotterdam,rotterdam,/en/scores/archive/rotterdam/407/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,EUR,1208315.0,2022-01-01,1st Round Qualifying,7,5,z419,c0e9,5,,64 61,2,0,12,5,0,0,2022-407-2022-1-4-z419-c0e9,/en/scores/stats-centre/archive/2022/407/qs009
407,10,Rotterdam,rotterdam,/en/scores/archive/rotterdam/407/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,EUR,1208315.0,2022-01-01,1st Round Qualifying,7,6,k435,kc04,6,,64 64,2,0,12,8,0,0,2022-407-2022-1-3-k435-kc04,/en/scores/stats-centre/archive/2022/407/qs015
407,10,Rotterdam,rotterdam,/en/scores/archive/rotterdam/407/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,EUR,1208315.0,2022-01-01,1st Round Qualifying,7,7,l0bv,d0c1,7,,76(5) 60,2,0,13,6,1,0,2022-407-2022-1-2-l0bv-d0c1,/en/scores/stats-centre/archive/2022/407/qs013
407,10,Rotterdam,rotterdam,/en/scores/archive/rotterdam/407/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,EUR,1208315.0,2022-01-01,1st Round Qualifying,7,8,v942,ce25,,8,64 76(5),2,0,13,10,1,0,2022-407-2022-1-1-v942-ce25,/en/scores/stats-centre/archive/2022/407/qs011
424,11,Dallas,dallas,/en/scores/archive/dallas/424/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,USD,708530.0,2022-01-01,Finals,1,1,o522,b0cd,2,4,76(5) 76(3),2,0,14,12,2,0,2022-424-2022-7-1-o522-b0cd,/en/scores/stats-centre/archive/2022/424/ms001
424,11,Dallas,dallas,/en/scores/archive/dallas/424/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,USD,708530.0,2022-01-01,Semi-Finals,2,1,o522,i186,2,3,76(7) 76(22),2,0,14,12,2,0,2022-424-2022-6-2-o522-i186,/en/scores/stats-centre/archive/2022/424/ms003
424,11,Dallas,dallas,/en/scores/archive/dallas/424/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,USD,708530.0,2022-01-01,Semi-Finals,2,2,b0cd,gc88,4,7,64 67(4) 76(5),2,1,19,17,1,1,2022-424-2022-6-1-b0cd-gc88,/en/scores/stats-centre/archive/2022/424/ms002
424,11,Dallas,dallas,/en/scores/archive/dallas/424/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,USD,708530.0,2022-01-01,Quarter-Finals,3,1,gc88,fb98,7,1,64 36 76(3),2,1,16,16,1,0,2022-424-2022-5-4-gc88-fb98,/en/scores/stats-centre/archive/2022/424/ms004
424,11,Dallas,dallas,/en/scores/archive/dallas/424/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,USD,708530.0,2022-01-01,Quarter-Finals,3,2,o522,me82,2,5,63 64,2,0,12,7,0,0,2022-424-2022-5-3-o522-me82,/en/scores/stats-centre/archive/2022/424/ms007
424,11,Dallas,dallas,/en/scores/archive/dallas/424/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,USD,708530.0,2022-01-01,Quarter-Finals,3,3,i186,pd07,3,,64 64,2,0,12,8,0,0,2022-424-2022-5-2-i186-pd07,/en/scores/stats-centre/archive/2022/424/ms006
424,11,Dallas,dallas,/en/scores/archive/dallas/424/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,USD,708530.0,2022-01-01,Quarter-Finals,3,4,b0cd,tc61,4,,63 60,2,0,12,3,0,0,2022-424-2022-5-1-b0cd-tc61,/en/scores/stats-centre/archive/2022/424/ms005
424,11,Dallas,dallas,/en/scores/archive/dallas/424/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,USD,708530.0,2022-01-01,Round of 16,4,1,fb98,sm25,1,,61 64,2,0,12,5,0,0,2022-424-2022-4-8-fb98-sm25,/en/scores/stats-centre/archive/2022/424/ms008
424,11,Dallas,dallas,/en/scores/archive/dallas/424/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,USD,708530.0,2022-01-01,Round of 16,4,2,o522,sk94,2,,76(3) 76(8),2,0,14,12,2,0,2022-424-2022-4-7-o522-sk94,/en/scores/stats-centre/archive/2022/424/ms015
424,11,Dallas,dallas,/en/scores/archive/dallas/424/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,USD,708530.0,2022-01-01,Round of 16,4,3,i186,a678,3,,76(1) 67(7) 76(5),2,1,20,19,2,1,2022-424-2022-4-6-i186-a678,/en/scores/stats-centre/archive/2022/424/ms013
424,11,Dallas,dallas,/en/scores/archive/dallas/424/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,USD,708530.0,2022-01-01,Round of 16,4,4,b0cd,sa93,4,,63 36 63,2,1,15,12,0,0,2022-424-2022-4-5-b0cd-sa93,/en/scores/stats-centre/archive/2022/424/ms010
424,11,Dallas,dallas,/en/scores/archive/dallas/424/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,USD,708530.0,2022-01-01,Round of 16,4,5,me82,n732,5,,63 61,2,0,12,4,0,0,2022-424-2022-4-4-me82-n732,/en/scores/stats-centre/archive/2022/424/ms014
424,11,Dallas,dallas,/en/scores/archive/dallas/424/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,USD,708530.0,2022-01-01,Round of 16,4,6,gc88,bi23,7,,36 63 61,2,1,15,10,0,0,2022-424-2022-4-3-gc88-bi23,/en/scores/stats-centre/archive/2022/424/ms009
424,11,Dallas,dallas,/en/scores/archive/dallas/424/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,USD,708530.0,2022-01-01,Round of 16,4,7,tc61,n0ae,,8,75 76(1),2,0,14,11,1,0,2022-424-2022-4-2-tc61-n0ae,/en/scores/stats-centre/archive/2022/424/ms011
424,11,Dallas,dallas,/en/scores/archive/dallas/424/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,USD,708530.0,2022-01-01,Round of 16,4,8,pd07,r09x,,,67(3) 76(6) 62,2,1,19,15,1,1,2022-424-2022-4-1-pd07-r09x,/en/scores/stats-centre/archive/2022/424/ms012
424,11,Dallas,dallas,/en/scores/archive/dallas/424/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,USD,708530.0,2022-01-01,Round of 32,5,5,me82,j386,5,,67(2) 62 76(2),2,1,19,15,1,1,2022-424-2022-3-12-me82-j386,/en/scores/stats-centre/archive/2022/424/ms028
424,11,Dallas,dallas,/en/scores/archive/dallas/424/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,USD,708530.0,2022-01-01,Round of 32,5,6,r09x,c0bc,,6,76(3) 46 61,2,1,17,13,1,0,2022-424-2022-3-11-r09x-c0bc,/en/scores/stats-centre/archive/2022/424/ms024
424,11,Dallas,dallas,/en/scores/archive/dallas/424/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,USD,708530.0,2022-01-01,Round of 32,5,7,gc88,sl08,7,,64 64,2,0,12,8,0,0,2022-424-2022-3-10-gc88-sl08,/en/scores/stats-centre/archive/2022/424/ms019
424,11,Dallas,dallas,/en/scores/archive/dallas/424/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,USD,708530.0,2022-01-01,Round of 32,5,8,n0ae,mh30,8,,75 76(3),2,0,14,11,1,0,2022-424-2022-3-9-n0ae-mh30,/en/scores/stats-centre/archive/2022/424/ms023
424,11,Dallas,dallas,/en/scores/archive/dallas/424/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,USD,708530.0,2022-01-01,Round of 32,5,9,a678,q927,,,64 64,2,0,12,8,0,0,2022-424-2022-3-8-a678-q927,/en/scores/stats-centre/archive/2022/424/ms026
424,11,Dallas,dallas,/en/scores/archive/dallas/424/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,USD,708530.0,2022-01-01,Round of 32,5,10,bi23,g967,,,61 64,2,0,12,5,0,0,2022-424-2022-3-7-bi23-g967,/en/scores/stats-centre/archive/2022/424/ms018
424,11,Dallas,dallas,/en/scores/archive/dallas/424/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,USD,708530.0,2022-01-01,Round of 32,5,11,n732,kc12,,,64 64,2,0,12,8,0,0,2022-424-2022-3-6-n732-kc12,/en/scores/stats-centre/archive/2022/424/ms029
424,11,Dallas,dallas,/en/scores/archive/dallas/424/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,USD,708530.0,2022-01-01,Round of 32,5,12,pd07,c0d4,,,61 60,2,0,12,1,0,0,2022-424-2022-3-5-pd07-c0d4,/en/scores/stats-centre/archive/2022/424/ms025
424,11,Dallas,dallas,/en/scores/archive/dallas/424/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,USD,708530.0,2022-01-01,Round of 32,5,13,sa93,ae14,,,46 63 64,2,1,16,13,0,0,2022-424-2022-3-4-sa93-ae14,/en/scores/stats-centre/archive/2022/424/ms021
424,11,Dallas,dallas,/en/scores/archive/dallas/424/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,USD,708530.0,2022-01-01,Round of 32,5,14,sm25,o449,,,64 64,2,0,12,8,0,0,2022-424-2022-3-3-sm25-o449,/en/scores/stats-centre/archive/2022/424/ms017
424,11,Dallas,dallas,/en/scores/archive/dallas/424/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,USD,708530.0,2022-01-01,Round of 32,5,15,sk94,kb09,,,76(7) 36 63,2,1,16,15,1,0,2022-424-2022-3-2-sk94-kb09,/en/scores/stats-centre/archive/2022/424/ms030
424,11,Dallas,dallas,/en/scores/archive/dallas/424/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,USD,708530.0,2022-01-01,Round of 32,5,16,tc61,l397,,,75 63,2,0,13,8,0,0,2022-424-2022-3-1-tc61-l397,/en/scores/stats-centre/archive/2022/424/ms022
424,11,Dallas,dallas,/en/scores/archive/dallas/424/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,USD,708530.0,2022-01-01,2nd Round Qualifying,6,1,pd07,e865,1,6,63 76(3),2,0,13,9,1,0,2022-424-2022-2-4-pd07-e865,/en/scores/stats-centre/archive/2022/424/qs004
424,11,Dallas,dallas,/en/scores/archive/dallas/424/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,USD,708530.0,2022-01-01,2nd Round Qualifying,6,2,bi23,f586,2,,62 63,2,0,12,5,0,0,2022-424-2022-2-3-bi23-f586,/en/scores/stats-centre/archive/2022/424/qs005
424,11,Dallas,dallas,/en/scores/archive/dallas/424/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,USD,708530.0,2022-01-01,2nd Round Qualifying,6,3,r09x,j380,3,7,46 62 63,2,1,16,11,0,0,2022-424-2022-2-2-r09x-j380,/en/scores/stats-centre/archive/2022/424/qs006
424,11,Dallas,dallas,/en/scores/archive/dallas/424/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,USD,708530.0,2022-01-01,2nd Round Qualifying,6,4,sk94,wb08,,,67(3) 64 64,2,1,18,15,0,1,2022-424-2022-2-1-sk94-wb08,/en/scores/stats-centre/archive/2022/424/qs007
424,11,Dallas,dallas,/en/scores/archive/dallas/424/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,USD,708530.0,2022-01-01,1st Round Qualifying,7,1,pd07,u134,1,,75 63,2,0,13,8,0,0,2022-424-2022-1-8-pd07-u134,/en/scores/stats-centre/archive/2022/424/qs008
424,11,Dallas,dallas,/en/scores/archive/dallas/424/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,USD,708530.0,2022-01-01,1st Round Qualifying,7,2,bi23,i165,2,,57 76(6) 76(9),2,1,19,19,2,0,2022-424-2022-1-7-bi23-i165,/en/scores/stats-centre/archive/2022/424/qs010
424,11,Dallas,dallas,/en/scores/archive/dallas/424/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,USD,708530.0,2022-01-01,1st Round Qualifying,7,3,r09x,k0ir,3,,76(1) 63,2,0,13,9,1,0,2022-424-2022-1-6-r09x-k0ir,/en/scores/stats-centre/archive/2022/424/qs012
424,11,Dallas,dallas,/en/scores/archive/dallas/424/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,USD,708530.0,2022-01-01,1st Round Qualifying,7,4,wb08,e873,,4,64 67(5) 76(4),2,1,19,17,1,1,2022-424-2022-1-5-wb08-e873,/en/scores/stats-centre/archive/2022/424/qs014
424,11,Dallas,dallas,/en/scores/archive/dallas/424/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,USD,708530.0,2022-01-01,1st Round Qualifying,7,5,sk94,f811,,5,36 62 64,2,1,15,12,0,0,2022-424-2022-1-4-sk94-f811,/en/scores/stats-centre/archive/2022/424/qs015
424,11,Dallas,dallas,/en/scores/archive/dallas/424/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,USD,708530.0,2022-01-01,1st Round Qualifying,7,6,e865,w09g,6,,67(5) 62 64,2,1,18,13,0,1,2022-424-2022-1-3-e865-w09g,/en/scores/stats-centre/archive/2022/424/qs009
424,11,Dallas,dallas,/en/scores/archive/dallas/424/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,USD,708530.0,2022-01-01,1st Round Qualifying,7,7,j380,sc47,7,,36 61 76(6),2,1,16,13,1,0,2022-424-2022-1-2-j380-sc47,/en/scores/stats-centre/archive/2022/424/qs013
424,11,Dallas,dallas,/en/scores/archive/dallas/424/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,USD,708530.0,2022-01-01,1st Round Qualifying,7,8,f586,n0be,,,61 64,2,0,12,5,0,0,2022-424-2022-1-1-f586-n0be,/en/scores/stats-centre/archive/2022/424/qs011
506,12,Buenos Aires,buenos-aires,/en/scores/archive/buenos-aires/506/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,USD,602250.0,2022-01-01,Finals,1,1,rh16,sm37,1,2,57 62 63,2,1,17,12,0,0,2022-506-2022-7-1-rh16-sm37,/en/scores/stats-centre/archive/2022/506/ms001
506,12,Buenos Aires,buenos-aires,/en/scores/archive/buenos-aires/506/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,USD,602250.0,2022-01-01,Semi-Finals,2,1,rh16,d874,1,6,63 63,2,0,12,6,0,0,2022-506-2022-6-2-rh16-d874,/en/scores/stats-centre/archive/2022/506/ms002
506,12,Buenos Aires,buenos-aires,/en/scores/archive/buenos-aires/506/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,USD,602250.0,2022-01-01,Semi-Finals,2,2,sm37,su87,2,3,75 36 62,2,1,16,13,0,0,2022-506-2022-6-1-sm37-su87,/en/scores/stats-centre/archive/2022/506/ms003
506,12,Buenos Aires,buenos-aires,/en/scores/archive/buenos-aires/506/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,USD,602250.0,2022-01-01,Quarter-Finals,3,1,rh16,ce77,1,,63 64,2,0,12,7,0,0,2022-506-2022-5-4-rh16-ce77,/en/scores/stats-centre/archive/2022/506/ms004
506,12,Buenos Aires,buenos-aires,/en/scores/archive/buenos-aires/506/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,USD,602250.0,2022-01-01,Quarter-Finals,3,2,sm37,c0au,2,,36 62 75,2,1,16,13,0,0,2022-506-2022-5-3-sm37-c0au,/en/scores/stats-centre/archive/2022/506/ms007
506,12,Buenos Aires,buenos-aires,/en/scores/archive/buenos-aires/506/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,USD,602250.0,2022-01-01,Quarter-Finals,3,3,su87,v306,3,,64 76(4),2,0,13,10,1,0,2022-506-2022-5-2-su87-v306,/en/scores/stats-centre/archive/2022/506/ms006
506,12,Buenos Aires,buenos-aires,/en/scores/archive/buenos-aires/506/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,USD,602250.0,2022-01-01,Quarter-Finals,3,4,d874,f510,6,4,64 64,2,0,12,8,0,0,2022-506-2022-5-1-d874-f510,/en/scores/stats-centre/archive/2022/506/ms005
506,12,Buenos Aires,buenos-aires,/en/scores/archive/buenos-aires/506/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,USD,602250.0,2022-01-01,Round of 16,4,1,rh16,cf59,1,,76(2) 63,2,0,13,9,1,0,2022-506-2022-4-8-rh16-cf59,/en/scores/stats-centre/archive/2022/506/ms008
506,12,Buenos Aires,buenos-aires,/en/scores/archive/buenos-aires/506/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,USD,602250.0,2022-01-01,Round of 16,4,2,sm37,mu94,2,,76(2) 76(4),2,0,14,12,2,0,2022-506-2022-4-7-sm37-mu94,/en/scores/stats-centre/archive/2022/506/ms015
506,12,Buenos Aires,buenos-aires,/en/scores/archive/buenos-aires/506/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,USD,602250.0,2022-01-01,Round of 16,4,3,su87,b0bi,3,,63 63,2,0,12,6,0,0,2022-506-2022-4-6-su87-b0bi,/en/scores/stats-centre/archive/2022/506/ms013
506,12,Buenos Aires,buenos-aires,/en/scores/archive/buenos-aires/506/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,USD,602250.0,2022-01-01,Round of 16,4,4,f510,mo44,4,,64 76(5),2,0,13,10,1,0,2022-506-2022-4-5-f510-mo44,/en/scores/stats-centre/archive/2022/506/ms010
506,12,Buenos Aires,buenos-aires,/en/scores/archive/buenos-aires/506/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,USD,602250.0,2022-01-01,Round of 16,4,5,ce77,l987,,5,46 75 64,2,1,17,15,0,0,2022-506-2022-4-4-ce77-l987,/en/scores/stats-centre/archive/2022/506/ms009
506,12,Buenos Aires,buenos-aires,/en/scores/archive/buenos-aires/506/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,USD,602250.0,2022-01-01,Round of 16,4,6,d874,a596,6,,64 64,2,0,12,8,0,0,2022-506-2022-4-3-d874-a596,/en/scores/stats-centre/archive/2022/506/ms011
506,12,Buenos Aires,buenos-aires,/en/scores/archive/buenos-aires/506/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,USD,602250.0,2022-01-01,Round of 16,4,7,c0au,ki95,,,63 36 62,2,1,15,11,0,0,2022-506-2022-4-2-c0au-ki95,/en/scores/stats-centre/archive/2022/506/ms014
506,12,Buenos Aires,buenos-aires,/en/scores/archive/buenos-aires/506/2022/results,2022.02.07,2022,2,7,2022.02.13,2022,2,13,USD,602250.0,2022-01-01,Round of 16,4,8,v306,mj08,,,26 63 75,2,1,15,14,0,0,2022-506-2022-4-1-v306-mj08,/en/scores/stats-centre/archive/2022/506/ms012
